510	08001	5

# shoot BIG left
511	08015	5

#brake SMALL right
512	01001	100

#brake SMALL left
513	01015	100

# ==== FIRE MARIO =====
#idle FIRE right
530	11009	100
#idle FIRE left
531	11007	100
#walk FIRE right
540	11010	100	11011	100
#walk FIRE left
541	11006	100	11005	100
#jump FIRE right
542	14014	100
#jump FIRE left
543	14002	100
#brake FIRE right
544	11001	100
#brake FIRE left
545	11015	100


#===== TAIL MARIO ======
#idle TAIL right
550	17009	100
#idle TAIL left
551	17007	100
#walk TAIL right
560	17010	100	17011	100
#walk TAIL left
561	17006	100	17005	100
#jump TAIL right
562	20014	100
#jump TAIL left
563	20002	100
#brake TAIL right
564	17001	100
#brake TAIL left
565	17015	100
#fly TAIL left bottom
566	19003	100
#fly TAIL left top
567	20003	100
#fly TAIL right bottom
568	19013	100
#fly TAIL right top
569	20013	100

#====== BRICK======
10001	100001	100
#==== COIN====
10051	100051	150	100052	150	100053	150




# id	ani1	ani2	ani3
[ANIMATION_SETS]
# MARIO
1	400	401	402	403	500	501	502	503	599	504	505	506	507	508	509	530	531	540	541	542	543	550	551	560	561	562	563	510	511	512	513	544	545	564	565	566	567	568	569


#BRICK
101	10001
#COIN
151	10051


#==============


[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# type: 0 = Mario , 1 = Brick, 2 = Goombam, 3 = Koopas, 4 = Background Object, 5 = Question Brick, 6 = Pipe, 7 = ColorBrick, 8 = Coin

# MARIO
0	150	60	1

#BRICK
1	0	166	101
1	16	166	101
1	32	166	101
1	48	166	101
1	64	166	101
1	80	166	101
1	96	166	101
1	112	166	101
1	128	166	101
1	144	166	101
1	160	166	101
1	176	166	101
1	192	166	101
1	208	166	101
1	224	166	101
1	240	166	101
1	256	166	101
1	272	166	101
1	288	166	101
1	304	166	101
1	320	166	101
1	336	166	101
1	352	166	101
1	368	166	101
1	384	166	101
1	400	166	101
1	416	166	101
1	432	166	101
1	448	166	101
1	464	166	101
1	480	166	101
1	496	166	101

#BRICK 2
1	0	150	101
1	16	150	101
1	32	150	101
1	48	150	101
1	64	150	101
1	80	150	101
1	96	150	101
1	112	150	101
1	128	150	101
1	144	150	101
1	160	150	101
1	176	150	101
1	192	150	101
1	208	150	101
1	224	150	101
1	240	150	101
1	256	150	101
1	272	150	101
1	288	150	101
1	304	150	101
1	320	150	101
1	336	150	101
1	352	150	101
1	368	150	101
1	384	150	101
1	400	150	101
1	416	150	101
1	432	150	101
1	448	150	101
1	464	150	101
1	480	150	101
1	496	150	101

# BRICK 3
1	0	134	101
1	16	134	101
1	32	134	101
1	48	134	101
1	64	134	101
1	80	134	101
1	96	134	101
1	112	134	101
1	256	134	101
1	272	134	101
1	288	134	101
1	304	134	101
1	320	134	101
1	336	134	101
1	352	134	101
1	368	134	101
1	384	134	101
1	400	134	101
1	416	134	101
1	432	134	101
1	448	134	101
1	464	134	101
1	480	134	101
1	496	134	101

#BRICK 4
1	0	118	101
1	16	118	101
1	32	118	101
1	48	118	101
1	64	118	101
1	80	118	101
1	96	118	101
1	112	118	101
1	272	118	101
1	288	118	101
1	304	118	101
1	320	118	101
1	336	118	101
1	352	118	101
1	368	118	101
1	384	118	101
1	400	118	101
1	416	118	101
1	432	118	101
1	448	118	101
1	464	118	101
1	480	118	101
1	496	118	101

#BRICK 5 
1	0	102	101
1	16	102	101
1	32	102	101
1	48	102	101
1	64	102	101
1	80	102	101
1	96	102	101
1	112	102	101
1	288	102	101
1	304	102	101
1	320	102	101
1	336	102	101
1	352	102	101
1	368	102	101
1	384	102	101
1	400	102	101
1	416	102	101
1	432	102	101
1	448	102	101
1	464	102	101
1	480	102	101
1	496	102	101

#BRICK 6
1	0	86	101
1	16	86	101
1	32	86	101
1	48	86	101
1	64	86	101
1	80	86	101
1	96	86	101
1	112	86	101
1	304	86	101
1	320	86	101
1	336	86	101
1	352	86	101
1	368	86	101
1	384	86	101
1	400	86	101
1	416	86	101
1	432	86	101
1	448	86	101
1	464	86	101
1	480	86	101
1	496	86	101

#BRICK 7
1	0	70	101
1	16	70	101
1	32	70	101
1	48	70	101
1	64	70	101
1	80	70	101
1	96	70	101
1	112	70	101
1	320	70	101
1	336	70	101
1	352	70	101
1	368	70	101
1	384	70	101
1	400	70	101
1	416	70	101
1	432	70	101
1	448	70	101
1	464	70	101
1	480	70	101
1	496	70	101

#BRICK 8
1	0	54	101
1	16	54	101
1	32	54	101
1	48	54	101
1	64	54	101
1	80	54	101
1	96	54	101
1	112	54	101
1	336	54	101
1	352	54	101
1	368	54	101
1	384	54	101
1	400	54	101
1	416	54	101
1	432	54	101
1	448	54	101
1	464	54	101
1	480	54	101
1	496	54	101

1	0	38	101
1	16	38	101
1	32	38	101
1	48	38	101
1	64	38	101
1	80	38	101
1	96	38	101
1	112	38	101
1	368	38	101
1	384	38	101
1	400	38	101
1	416	38	101
1	432	38	101
1	448	38	101
1	464	38	101
1	480	38	101
1	496	38	101
1	0	22	101
1	16	22	101
1	32	22	101
1	48	22	101
1	64	22	101
1	80	22	101
1	96	22	101
1	112	22	101
1	368	22	101
1	384	22	101
1	400	22	101
1	416	22	101
1	432	22	101
1	448	22	101
1	464	22	101
1	480	22	101
1	496	22	101
1	0	6	101
1	16	6	101
1	32	6	101
1	48	6	101
1	64	6	101
1	80	6	101
1	96	6	101
1	112	6	101
1	368	6	101
1	384	6	101
1	400	6	101
1	416	6	101
1	432	6	101
1	448	6	101
1	464	6	101
1	480	6	101
1	496	6	101
1	0	-10	101
1	16	-10	101
1	32	-10	101
1	48	-10	101
1	64	-10	101
1	80	-10	101
1	96	-10	101
1	112	-10	101
1	128	-10	101
1	144	-10	101
1	160	-10	101
1	176	-10	101
1	192	-10	101
1	208	-10	101
1	224	-10	101
1	240	-10	101
1	256	-10	101
1	272	-10	101
1	288	-10	101
1	304	-10	101
1	320	-10	101
1	336	-10	101
1	352	-10	101
1	368	-10	101
1	384	-10	101
1	400	-10	101
1	416	-10	101
1	432	-10	101
1	448	-10	101
1	464	-10	101
1	480	-10	101
1	496	-10	101

#coin
8	208	102	151
8	224	118	151
8	240	118	151
8	256	102	151
8	256	86	151
8	240	70	151
8	224	70	151
8	256	54	151
8	256	54	151
8	240	38	151
8	224	38	151
8	208	54	151
#PORTAL


