14002 	34	514	52	542	0

#jump left
14014	395 	514	412	542	0

#brake right
11001	5	394	21	422	0

#brake left
11015	425	394	441	422	0

#high-speed left
11002	35	395	54	421	0
11003	65	394	84	421	0
11004	93	394	112	421	0
#high-speed right
11012	334	394	353	421	0
11013	362	394	381	421	0
11014	392	395	411	421	0
#fly left
12002	33	435	52	461	0
#fly right
12014	394	435	413	461	0
#sit right
13015	426	470	440	497	0
#sit left
13001	6	470	20	497	0
#hold right idle
13012	336	474	350	501	0
#hold left idle
13004	96	474	110	501	0
#hold right walk
15010	276	554	291	581	0
15011	305	555	321	581	0
#hold left walk
15005	125	555	141	581	0
15006	155	554	170	581	0
#shoot right
14015	422	514	444	541	0
#shoot left
14001 	1	514	24	543	0
#right FIRE HAND SHOOT
#12014	394	435	413	461	0
13014	396	474	410	501	0
#left FIRE HAND SHOOT
#12002	33	435	52	461	0
13002	36	474	50	501	0
#FIRE BALL MARIO
#11051	105	108	129	132	60
#11052	150	111	174	135	60
#11053	150	150	174	174	60
#11054	105	150	129	174	60

11051	305	78	312	87	50
11052	313	79	322	87	50
11053	323	79	332	87	50
11054	333	78	340	87	50



#===GOOMBA===
#run
30001	5	14	21	29	10
30002	25	14	41	29	10
# normal die
30003	45	21	61	29	10
#flying
30004	393	79	413	103	50
30005	414	79	434	103	50
30006	435	84	455	103	50
30007	456	84	476	103	50
# red walk
30008	170	108	186	124	50
30009	187	108	203	124	50
# red die
30010	204	115	220	124	50

#==== TAIL MARIO ====
#idle tail right
17009	80	142	101	170	80
#walk 
17010	104	142	126	170	80
17011	129	143	152	170	80
#idle tail left
17007	739	142	760	170	90
#walk
17006	714	142	736	170	90
17005	688	143	711	170	90
#jump right
20014	257	143	280	170	80
#idle tail middle
17008	650	142	666	170	90

#back tail
18008	219	142	235	170	80

#jump left
20002	560	143	583	170	90

#brake right
17001	155	140	171	170	80

#brake left
17015	669	140	685	170	90

#fly tail left bottom
19003	321	142	345	170	90

#fly tail left top
20003	375	143	399	170	90

#fly tail right bottom
19013	495	142	519	170	80

#fly tail right top
20013	441	143	465	170	80

#turning left
17004	456	142	480	170	90

#turning right
17012	360	142	384	170	80

#fly TAIL fall right bottom
23012	309	143	332	170	80
#fly TAIL fall right top
21013	283	143	306	170	80
#fly TAIL fall left bottom
23004	508	143	531	170	90
#fly TAILL fall left top
21003	534	143	557	170	90

#high-speed left
24001	456	142	480	170	90
24002	429	142	453	170	90
24003	402	143	426	170	90
#high-speed right
24004	360	142	384	170	80
24005	387	142	411	170	80
24006	414	143	438	170	80

#sit right
18014	522	142	544	170	80
#sit left
18002	296	142	318	170	90

#hold right idle
18020	566	142	587	170	80
#hold left idle
18021	253	142	274	170	90
#hold right walking
18022	590	142	612	170	80
18023	615	143	638	170	80
#hold left walking
18024	228	142	250	170	90
18025	202	143	225	170	90
#shoot right
18026	641	142	663	170	80
#shoot left
18027	177	142	199	170	90


#=============================
#BRICK
50001	222	222	238	238	30
50002	239	222	255	238	30
50003	256	222	272	238	30

#BRICK BIG
50004	426	256	442	272	30
50005	443	256	459	272	30

50006	10	10	58	58	40

#BRICK BIGGER
50007	9	27	24	42	40
50008	26	27	41	42	40

#BRICK BIGGER (SECOND-FLOOR)
50009	9	11	24	26	40
50010	25	11	40	26	40

#UPPER BRICK (WIDTH 15, HEIGHT 7)
50011	9	11	24	18	40
50012	26	11	41	18	40

#PINK BRICK (down to up)
50020	1	86	17	102	30
50021	18	86	34	102	30
50022	35	86	51	102	30
50023	1	69	17	85	30
50024	18	69	34	85	30
50025	35	69	51	85	30
50026	1	52	17	68	30
50027	18	52	34	68	30
50028	35	52	51	68	30
#pink
50029	1312	144	1384	184	70

#BLUE BRICK (down to up) 
50030	52	86	68	102	30
50031	69	86	85	102	30
50032	86	86	102	102	30
50033	52	69	68	85	30
50034	69	69	85	85	30
50035	86	69	102	85	30
50036	52	52	68	68	30
50037	69	52	85	68	30
50038	86	52	102	68	30

#WHITE BRICK (down to up)
50040	1	35	17	51	30
50041	18	35	34	51	30
50042	35	35	51	51	30
50043	1	18	17	34	30
50044	18	18	34	34	30
50045	35	18	51	34	30
50046	1	1	17	17	30
50047	18	1	34	17	30
50048	35	1	51	17	30

#GREEN BRICK (down top up)
50050	52	35	68	51	30
50051	69	35	85	51	30
50052	86	35	102	51	30
50053	52	18	68	34	30
50054	69	18	85	34	30
50055	86	18	102	34	30
50056	52	1	68	17	30
50057	69	1	85	17	30
50058	86	1	102	17	30

#CURLY BRICK
50060	324	171	340	187	30
	
#BREAKABLE BRICK
50070	561	127	577	143	40
50071	578	127	594	143	40
50072	561	144	577	160	40
50073	578	144	594	160	40

#CLOUD BRICK
50074	354	243	370	259	20
#==================end==============
#GREEN KOOPAS
#walk left
60001	205	191	221	217	50
60002	222	191	238	217	50
#walk right
60011	187	191	202	217	50
60012	170	191	185	217	50
#die
#60031	152	202	168	217	50
60031	256	202	272	218	50

#renew 
#60032	222	381	276	429	60
60032	74	127	92	143	120

#running shell
60041	256	202	272	218	50
60042	273	202	289	218	50
60043	290	202	306	218	50

#flying right to left
60044	205	248	221	276	50
60045	222	250	238	276	50
60046	239	249	255	276	50
60047	256	249	272	276	50

#flying left to right
60048	205	219	221	219	50
60049	222	221	238	219	50
60050	239	249	255	219	50
60051	256	249	272	219	50

#RED KOOPAS
#walk left
60060	222	164	238	190	50
60061	205	163	221	190	50

#walk right
60062	296	164	312	190	110
60063	313	163	329	190	110

#die 
60064	279	174	295	190	110

#renew 
60040	71	75	89	91	120
#running shell
60050	256	174	272	190	50
60051	273	174	289	190	50
60052	290	174	306	190	50




#BUSHES
#width 15 height 16
70001	138	1	153	17	30
70002	154	1	169	17	30
#width 16 height 16
70003	137	18	153	34	30
70004	154	18	170	34	30
70005	137	35	153	51	30
70006	154	35	170	51	30
70007	137	52	153	68	30

#TREES
80001	222	205	238	221	30

#QUESTIONS
#not use
90001	256	188	272	204	30
#question with ani (width 15, height 15)
90002	157	188	173	204	100
90003	176	188	192	204	100
90004	196	188	212	204	100
90005	215	188	231	204	100
#blank question
90009	235	188	251	204	100

#BLACK SHADOW
#width 8 height 8
90011	103	103	111	111	30
#width 8 height 16
90012	103	86	111	102	30
#width 8 height 8
90013	103	77	111	85	30	

#PIPE
90051	325	69	340	85	30
90052	341	69	356	85	30
90053	324	52	340	68	30
90054	341	52	357	68	30

#CLOUDS (left to right, top to bottom)
# width 16, height 15
90061	188	189	204	204	30
90062	205	189	221	204	30
# width 15, height 8
90063	189	205	204	213	30
# width 15, height 7
90064	205	205	220	212	30

#TWO CLOUDS 
90065	120	273	168	296	70

#THREE CLOUDS
90066	728	305	792	328	70


# Coin (width 10, height 16)
100051	303	99	313	115	20
100052	322	99	330	115	20
100053	341	99	347	115	20

# === MAP TOP BACKGROUND ===
100100	0	0	2816	176	70
#===MAP FINAL===
100101	2476	0	2816	416	70


#==========LEAF, MUSHROOM=====
#MUSHROOM
100150	300	189	316	205	20
#LEAF LEFT
100151	180	123	196	137	100
#LEAF RIGHT
100152	233	122	249	136	150

#==== RED FLOWER ====
#left 
100161	290	91	306	123	50
100162	273	91	289	123	50
#right
100163	228	91	244	123	110
100164	245	91	261	123	110
#top left idle
100165	7	71	23	103	120
#top left shoot
100166	201	126	217	158	130
#top right idle
100167	625	71	641	103	120
#top right shoot
100168	222	126	238	158	140

#==== GREEN FLOWER === 
#left
100171	324	91	340	123	50
100172	307	91	323	123	50
#right
100173	194	91	210	123	110
100174	211	91	227	123	110

#top left idle
100175	271	126	287	158	130
#top left shoot
100176	254	126	270	158	130
#top right idle
100177	152	126	168	158	140
#top right shoot
100178	169	126	185	158	140
#==== RED TOP FLOWER ===
#top
100190	341	91	357	123	50
100191	358	92	374	123	50

#=== P LETTER ===
100181	178	144	194	160	100
100182	200	153	216	160	100


#===============INTRO SCENE===============#
#===SCROLLING STAGE===
110001	0	0	256	186	160
#=== BRICK INTRO SCENE===
110010	0	187	256	224	160

#=== GREEN MARIO ===
#==== MARIO GREEN
#MARIO_GREEN_ANI_BIG_IDLE_RIGHT	
120000	197	78	211	105	80
#MARIO_GREEN_ANI_BIG_IDLE_LEFT	
120001	629	78	643	105	90
#MARIO_GREEN_ANI_BIG_WALKING_RIGHT
120002	214	78	230	105	80
120003	233	79	249	105	80
#MARIO_GREEN_ANI_BIG_WALKING_LEFT
120004	610	78	626	105	90
120005	591	79	607	105	90
#MARIO_GREEN_ANI_BIG_JUMPING_RIGHT	
120006	271	79	287	105	80
#MARIO_GREEN_ANI_BIG_JUMPING_LEFT	
120007	553	79	569	105	90
# MARIO_GREEN_ANI_BIG_HOLDING_IDLE_RIGHT
120008	434	78	448	105	80
# MARIO_GREEN_ANI_BIG_HOLDING_IDLE_LEFT
120009	392	78	406	105	90
# MARIO_GREEN_ANI_BIG_HOLDING_RIGHT
120010	451	78	466	105	80
120011	469	79	485	105	80
# MARIO_GREEN_ANI_BIG_HOLDING_LEFT	
120012	374	78	389	105	90
120013	355	79	371	105	90
# MARIO_GREEN_ANI_BIG_KICKING_RIGHT
120014	488	78	509	105	80
# MARIO_GREEN_ANI_BIG_KICKING_LEFT
120015	331	78	352	105	90

#=== BACKGROUND INTRO SCENE====
#First background
120050	258	0	514	186	160
#Second Background (with title)
120051	516	0	772	186	160
#Final Background (with color)
120052	516	226	772	412	160

#==== NUMBER INTRO SCENE===
#number 3
120060	333	363	375	404	160
						
#===========================================================================================
						
# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]

# ==== MARIO =========
#idle BIG right
400	10001	100
#idle BIG left
401	10011	100
#idle small right
402	10021	100
#idle small left
403	10031	100
#run right big
404	10001	10	10002	10	10003	10
#run left big
405	10011	10	10012	10	10013	10

#walk right big
500	10001	100	10002	100	10003	100
#walk left big
501	10011	100	10012	100	10013	100


#walk right small
502	10021	100	10022	100	10023	100
#walk left small
503	10031	100	10032	100	10033	100
#die
599	10099	100
#brake BIG right
504	05001	100
#brake BIG left
505	05015	100

#jump BIG right
506	08014	100

#jump BIG left
507 	08002	100

#jump SMALL right
508	3013	100

#jump SMALL left
509	3002	100

# shoot BIG right
510	08001	5

# shoot BIG left
511	08015	5

#brake SMALL right
512	01001	100

#brake SMALL left
513	01015	100

#hold BIG right idle
514	10018	100
#hold BIG left idle
515	10019	100
#walk BIG hold right
516	10020	100	10044	100
#walk BIG hold left
517	10045	100	10046	100
#hit BIG hold right
518	10047	100
#hit BIG hold left
519	10048	100
#hold SMALL right idle 
520	10038	100
#hold SMALL left idle
521	10039	100
#walk small hold right
522	10040	100	10038	100
#walk SMALL hold left
523	10041	100	10039	100
#hit SMALL hold right
524	10042	100
#hit SMALL hold left
525	10043	100
#high BIG speed left 
526	05003	30	05002	30
#high BIG speed right
527	05013	30	05014	30
#fly BIG left
528	06002	100
#fly BIG right
529	06014	100

#high SMALL speed left 
311	01006	30	01004	30
#high SMALL speed right
312	01010	30	01012	30
#fly SMALL left
313	02013	100
#fly SMALL right
314	02003	100

#sit BIG right
315	07015	100
#sit BIG left
316	07001	100
#run SMALL right
317	10021	10	10022	10	10023	10
#run SMALL left
318	10031	10	10032	10	10033	10

#shoot SMALL right
319	03015	100
#shoot SMALL left
320	03001	100



# ==== FIRE MARIO =====
#idle FIRE right
530	11009	100
#idle FIRE left
531	11007	100
#walk FIRE right
540	11010	100	11011	100
#walk FIRE left
541	11006	100	11005	100
#jump FIRE right
542	14014	100
#jump FIRE left
543	14002	100
#brake FIRE right
544	11001	100
#brake FIRE left
545	11015	100
#high FIRE speed left 
546	11004	30	11003	30	11002	30
#high FIRE speed right
547	11012	30	11013	30	11014	30
#fly FIRE left
548	12002	100
#fly FIRE right
549	12014	100
#sit FIRE right
330	13015	100
#sit FIRE left
331	13001	100
#hold FIRE idle
332	13012	100
#hold LEFT idle
333	13004	100
#hold FIRE walk right
334	15010	100	15011	100
#hold FIRE walk left
335	15006	100	15005	100
#shoot FIRE right
336	14015	100
#shoot FIRE left
337	14001	100
#run FIRE right
338	11010	10	11011	10
#run FIRE left
339	11006	10	11005	10
#right FIRE HAND SHOOT FIRE
340	13014	100
#left FIRE HAND FIRE
341	13002	100


#FIRE BALL MARIO
539	11051	100	11052	100	11053	100	11054	100

#===== TAIL MARIO ======
#idle TAIL right
550	17009	100
#idle TAIL left
551	17007	100
#walk TAIL right
560	17010	100	17011	100
#walk TAIL left
561	17006	100	17005	100
#jump TAIL right
562	20014	100
#jump TAIL left
563	20002	100
#brake TAIL right
564	17001	100
#brake TAIL left
565	17015	100
#fly TAIL left bottom
566	19003	100
#fly TAIL left top
567	20003	100
#fly TAIL right bottom
568	19013	100
#fly TAIL right top
569	20013	100

#turn TAIL left to right
570	17004	100	17008	100	17012	100	18008	100

#turn TAIL right to left
571	17012	100	17008	100	17004	100	18008	100

#fly TAIL fall right bottom
572	23012	100
#fly TAIL fall right top
573	21013	100
#fly TAIL fall left bottom
574	23004	100
#fly TAILL fall left top
575	21003	100

#run TAIL right
576	17010	40	17011	40
#run TAIL left
577	17006	40	17005	40

#high TAIL speed left 
578	24001	30	24002	30	24003	30	24002	30
#high TAIL speed right
579	24004	30	24005	30	24006	30	24005	30
#sit TAIL right
580	18014	100
#sit TAIL left
581	18002	100
#hold TAIL right idle
582	18020	100
#hold TAIL left idle
583	18021	100
#hold TAIL right walking
584	18020	100	18022	100	18023	100	18022	100
#hold TAIL left walking
585	18021	100	18024	100	18025	100	18024	100
#shoot TAIL right
586	18026	100
#shoot TAIL left
587	18027	100
# ==== BRICK =========
601	50001	100
602	50002	100
603	50003	100

604	50004	100
605	50005	100

606	50006	100
#Brick bigger
607	50007	100
608	50008	100

#Brick bigger second-floor
609	50009	100
610	50010	100

#brick upper 
611	50011	100
612	50012	100

#pink brick
620	50020	100
621	50021	100
622	50022	100
623	50023	100
624	50024	100
625	50025	100
626	50026	100
627	50027	100
628	50028	100
#pink
629	50029	100
# blue brick
630	50030	100
631	50031	100
632	50032	100
633	50033	100
634	50034	100
635	50035	100
636	50036	100
637	50037	100
638	50038	100

#white brick
640	50040	100
641	50041	100
642	50042	100
643	50043	100
644	50044	100
645	50045	100
646	50046	100
647	50047	100
648	50048	100


#blue brick
650	50050	100
651	50051	100
652	50052	100
653	50053	100
654	50054	100
655	50055	100
656	50056	100
657	50057	100
658	50058	100

#curly brick
660	50060	100



#===== BREAKABLE BRICK ==== 
670	50070	200	50071	200	50072	200	50073	200

#CLOUD BRICK
674	50074	100


#==============END BRICK========


# ==== KOOPAS  =========
#GREEN KOOPAS
#walk left
801	60001	100	60002	100
#walk right
802	60011	100	60012	100
#die
803	60031	100
#renew 
804	60032	150	60031	150
#running shell
805	60041	15	60042	15	60043	15

#flying right to left
806	60044	100	60045	100	60046	100	60047	100
#806	60048	100	60049	100	60050	100	60051	100

#flying left to right

#RED KOOPAS
# renew (RED)
814	60040	100	60064	100

#running shell (RED)
815	60050	100	60051	100	60052	100

#walk left 
816	60060	100	60061	100

#walk right
817	60062	100	60063	100

#die
818	60064	100




# ==== GOOMBA  =========
# walk
701	30001	100	30002	100
# normal die
702	30003	100

# flying
703	30004	100	30005	100	30006	100	30007	100

# red walking
704	30008	100	30009	100

# red die
705	30010	100


# ==== BUSHES ====
# Respectively
1001	70001	100
1002	70002	100
1003	70003	100
1004	70004	100
1005	70005	100
1006	70006	100
1007	70007	100

# ===== TREES ====
1051	80001	100



#===============INTRO SCENE===============#
#===SCROLLING STAGE===
1201	110001	100

#=== BRICK ===
1301	110010	100

#=== MARIO GREEN===

#===MARIO GREEN
# MARIO_GREEN_ANI_BIG_IDLE_RIGHT
1400	120000	100
# MARIO_GREEN_ANI_BIG_IDLE_LEFT	
1401	120001	100
# MARIO_GREEN_ANI_BIG_WALKING_RIGHT	
1402	120000	100	120002	100	120003	100
# MARIO_GREEN_ANI_BIG_WALKING_LEFT	
1403	120001	100	120004	100	120005	100
# MARIO_GREEN_ANI_BIG_JUMPING_RIGHT	
1404	120006	100
# MARIO_GREEN_ANI_BIG_JUMPING_LEFT	
1405	120007	100
# MARIO_GREEN_ANI_BIG_HOLDING_IDLE_RIGHT
1406	120008	100
# MARIO_GREEN_ANI_BIG_HOLDING_IDLE_LEFT
1407	120009	100
# MARIO_GREEN_ANI_BIG_HOLDING_RIGHT	
1408	120010	100	120011	100
# MARIO_GREEN_ANI_BIG_HOLDING_LEFT	
1409	120012	100	120013	100
# MARIO_GREEN_ANI_BIG_KICKING_RIGHT	
1410	120014	100
# MARIO_GREEN_ANI_BIG_KICKING_LEFT	
1411	120015	100
# MARIO_GREEN_ANI_JUMP_FALL_RIGHT	
1412	120003	100
# MARIO_GREEN_ANI_JUMP_FALL_LEFT
1413	120005	100
# MARIO_GREEN_ANI_BIG_RUNNING_RIGHT	
1414	120000	50	120002	50	120003	50
# MARIO_GREEN_ANI_BIG_RUNNING_LEFT
1415	120001	50	120004	50	120005	50

# Background intro scene
#first
1450	120050	100
#second
1451	120051	100
#final
1452	120052	100

#==== NUMBER INTRO SCENE===
#number 3
1461	120060	100


#=====================================================================================
# id	ani1	ani2	ani3
[ANIMATION_SETS]
# MARIO
1	400	401	402	403	500	501	502	503	599	504	505	506	507	508	509	530	531	540	541	542	543	550	551	560	561	562	563	510	511	512	513	544	545	564	565	566	567	568	569	570	571	514	515	516	517	518	519	520	521	522	523	524	525	572	573	574	575	404	405	576	577	526	527	528	529	311	312	313	314	546	547	548	549	578	579	315	316	330	331	580	581	317	318	319	320	332	333	334	335	336	337	338	339	582	583	584	585	586	587	340	341	1400	1401	1402	1403	1404	1405	1406	1407	1408	1409	1410	1411	1412	1413	1414	1415
#FIRE BALL MARIO
2	539


# GOOMBA
3	701	702	703	704	705


#KOOPAS
101	801	802	803	804	805	806	814	815	816	817	818

#SCROLLING STAGE
201	1201

#BRICK INTRO SCENE
301	1301

#BACKGROUND FOR INTROSCENE
351	1450	1451	1452

#NUMBER 3
361	1461
#=================================================================================================


[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# type: 0 = Mario Red, 1 = Brick, 2 = Gooomba,  51 = Scrolling Stage, 52 = Mario Green, 53 = First Background Intro, 54 = Second Background Intro
# type: 55 = Final Background Intro, 56 = number 3

#BACKGROUND INTRO SCENE
#FIRST
53	0	-35	351
53	256	-35	351
#SECOND
54	24	-90	351

#FINAL
55	24	-35	351


#SCROLLING STAGE
51	0	-35	201
51	256	-35	201

#==== NUMBER FOR THE SCENE
56	135	61	361

#BRICK 
1	-256	150	301
1	0	150	301
1	256	150	301

#MARIO RED
0	290	118	1

#==== MARIO GREEN
52	0	118	1


# PORTAL
# type	l	t	ani_set_id	r	b	scene_id
#50	224	0	0	240	50	2
